"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","MEATCONSUMP","PIG","THND_TONNE","A","2025",10653.512603939,
"USA","MEATCONSUMP","PIG","THND_TONNE","A","2026",10757.276949542,
"USA","MEATCONSUMP","PIG","THND_TONNE","A","2027",10868.948929777,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","1990",305.855110986,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","1991",313.434120996,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","1992",346.463082178,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","1993",402.142098291,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","1994",391.600136621,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","1995",369.608101709,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","1996",417.090096338,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","1997",432.223091943,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","1998",400.70209585,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","1999",384.262093408,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2000",435.563088281,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2001",408.433113916,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2002",405.307076318,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2003",421.621102197,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2004",504.458107813,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2005",425.039070947,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2006",473.797127588,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2007",433.704079492,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2008",490.388100488,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2009",532.507058008,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2010",589.639077051,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2011",604.015114648,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2012",590.638161523,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2013",648.40812002,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2014",631.137123926,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2015",589.552101953,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2016",663.600075586,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2017",685.600075586,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2018",696.994587736,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2019",708.262773068,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2020",719.066543241,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2021",729.906369239,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2022",740.948952186,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2023",752.20946885,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2024",763.419194084,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2025",774.509711649,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2026",785.665711355,
"IDN","MEATCONSUMP","BEEF","THND_TONNE","A","2027",797.045310477,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",321.0001,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",333.8001,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",382.0401,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",596.1001,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",719.0101,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",738.5951,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",786.2191,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",770.0861,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",811.5571,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",954.822598701,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",959.578415061,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",932.887759557,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",660.455597614,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",697.746257366,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",826.191692606,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",934.525004205,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",1086.652532857,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",1160.8557314,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2008",1273.1801,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",1367.8201,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",1464.4101,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",1643.8901,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",1749.1501,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",1711.1001,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",1777.8001,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",1921.4001,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",1924.5001,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",2010.0001,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",2052.0001,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",2085.0001,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",2115.0001,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",2142.0001,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",2166.0001,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",2190.0001,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",2213.0001,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",2235.0001,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2026",2258.0001,
"ARG","MEATCONSUMP","POULTRY","THND_TONNE","A","2027",2281.3001,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","1990",2588.9221,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","1991",2448.6671,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","1992",2441.8821,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","1993",2507.8671,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","1994",2388.2241,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","1995",2173.9381,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","1996",2226.4991,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","1997",2285.1481,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","1998",2144.907806823,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","1999",2383.907806823,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2000",2385.107370748,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2001",2342.406330316,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2002",2180.404316184,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2003",2277.856675296,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2004",2406.80385559,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2005",2384.758030473,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2006",2474.659941809,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2007",2688.039666078,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2008",2706.544164863,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2009",2722.017089935,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2010",2323.1261,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2011",2253.1074,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2012",2418.997878671,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2013",2655.3121,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2014",2503.7561,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2015",2521.642617578,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2016",2441.0001,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2017",2507.0001,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2018",2572.194588359,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2019",2607.784011558,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2020",2636.84499658,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2021",2679.266815967,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2022",2703.257199207,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2023",2715.703299793,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2024",2723.507300445,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2025",2740.14286802,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2026",2751.426240405,
"ARG","MEATCONSUMP","BEEF","THND_TONNE","A","2027",2764.177760238,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",10047.990229818,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",10564.632553666,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",11079.006912966,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",11383.821348106,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",11681.831889606,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",11768.014542398,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",12138.599949407,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",12365.849997034,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",12618.9548405,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",13547.459526114,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",13838.212581063,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",13981.094347535,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",14775.789124866,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",15028.269484874,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",15485.105732399,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",15851.711506047,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",16081.683111131,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",15976.449556142,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2008",16074.87921749,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",15497.455443778,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",15990.057343425,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",16471.319420336,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",15888.452531712,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",15938.801344659,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",16313.922680762,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",17423.410937242,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",17774.038256236,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",18043.92603735,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",18486.86255765,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",18536.009530773,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",18791.505952523,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",18864.631173744,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",18980.802510078,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",19119.007440821,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",19261.637482786,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",19382.003509877,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2026",19431.246293702,
"USA","MEATCONSUMP","POULTRY","THND_TONNE","A","2027",19506.64907128,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","1990",133.880104883,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","1991",133.804100855,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","1992",135.389107568,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","1993",135.075096948,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","1994",136.162087305,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","1995",138.990090234,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","1996",132.650093897,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","1997",107.671105249,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","1998",82.378098352,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","1999",113.486100061,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2000",110.329094751,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2001",103.856102808,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2002",113.370102747,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2003",126.650101526,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2004",131.924095972,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2005",130.950096948,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2006",152.372094019,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2007",185.400109155,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2008",181.537102564,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2009",188.818093164,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2010",207.284096582,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2011",237.655098779,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2012",366.642098291,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2013",304.565102441,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2014",338.025093897,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2015",369.836098535,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2016",415.284096582,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2017",446.0001,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2018",454.916434101,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2019",466.601066303,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2020",476.154125966,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2021",486.409504403,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2022",495.339938154,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2023",504.262336599,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2024",516.625581957,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2025",530.159646117,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2026",541.656885367,
"COL","MEATCONSUMP","PIG","THND_TONNE","A","2027",550.666142307,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",0.0001,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",88.221102086,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",72.145099564,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",72.120098912,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",92.781103383,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",88.377006603,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",71.589012265,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",65.846009881,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",58.253011103,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",55.358009702,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",59.16601152,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",59.088011624,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",58.380098435,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",56.664101332,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",55.057189225,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",52.382009799,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",51.2661,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",53.1621,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",50.15019063,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",48.1501,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",48.154191921,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",51.1541,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",56.1541,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",57.1541,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",57.15419123,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",59.527190667,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",60.451615012,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",60.864146299,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",61.363250076,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",61.721420167,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",62.36190278,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",62.961100851,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",63.507710758,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",63.920606201,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",64.398491887,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",64.891075837,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2026",65.346295154,
"ARG","MEATCONSUMP","SHEEP","THND_TONNE","A","2027",65.849393957,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","1990",64.074097498,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","1991",81.721100671,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","1992",69.34410177,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","1993",75.899102075,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","1994",102.537102564,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","1995",94.052101953,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","1996",106.752098901,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","1997",116.102097376,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","1998",112.493096216,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","1999",113.355103357,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2000",142.174095972,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2001",132.906105859,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2002",158.548088892,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2003",166.377098901,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2004",169.804100855,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2005",159.130104883,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2006",211.987099512,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2007",197.180092676,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2008",237.714104517,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2009",185.378105981,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2010",200.427086694,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2011",212.79709707,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2012",213.741112573,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2013",230.753105981,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2014",206.105095728,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2015",212.645104273,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2016",226.132088525,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2017",229.091103418,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2018",235.53342261,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2019",242.174035604,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2020",248.519534368,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2021",254.919982139,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2022",261.538692968,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2023",268.263492962,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2024",275.211109365,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2025",282.182723618,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2026",289.340655854,
"ISR","MEATCONSUMP","BEEF","THND_TONNE","A","2027",296.570394319,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","1990",0.403100027,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","1991",0.3751,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","1992",0.300100012,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","1993",0.214100002,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","1994",0.341099991,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","1995",0.341099991,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","1996",0.11009988,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","1997",0.08610004,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","1998",0.130099965,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","1999",0.112100026,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2000",0.07709997,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2001",0.063100038,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2002",0.046099989,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2003",0.100100009,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2004",0.705100043,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2005",0.410099967,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2006",1.090099914,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2007",0.628100081,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2008",0.22309999,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2009",0.458099945,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2010",0.356100066,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2011",0.225099666,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2012",0.206099792,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2013",0.672099633,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2014",2.093099697,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2015",7.524099691,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2016",10.691099985,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2017",7.036099298,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2018",7.25414307,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2019",7.427935388,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2020",7.574823937,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2021",7.726634134,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2022",7.873291351,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2023",8.03010889,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2024",8.204582829,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2025",8.391940574,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2026",8.563038659,
"TUR","MEATCONSUMP","PIG","THND_TONNE","A","2027",8.731152641,
"BRA","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",2118.732064231,
"BRA","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",2380.605213149,
"BRA","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",2572.767087562,
"BRA","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",2708.90809129,
"BRA","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",3007.800123198,
"BRA","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",3711.853016956,
"BRA","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",3578.25312887,
"BRA","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",4172.157053812,
"BRA","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",4332.181755645,
"BRA","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",4841.901877029,
"BRA","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",5160.3371893,
"BRA","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",5036.734254224,
"BRA","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",5513.615180357,
"BRA","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",5878.512226923,
"BRA","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",6267.11236517,
"BRA","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",5080.607219918,
"BRA","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",5498.202132268,
"BRA","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",5933.002486868,
